assignment_id,code_version,n_reference,n_select,is_ranked,response_time_s
1096,rocks-0-random-1,8,2,1,14.89
1096,rocks-0-random-1,8,2,1,8.152
1096,rocks-0-random-1,8,2,1,14.218
1096,rocks-0-random-1,8,2,1,7.674
1096,rocks-0-random-1,8,2,1,14.582
1096,rocks-0-random-1,8,2,1,4.783
1096,rocks-0-random-1,8,2,1,16.523
1096,rocks-0-random-1,8,2,1,8.839
1096,rocks-0-random-1,8,2,1,8.534
1096,rocks-0-random-1,8,2,1,12.95
1096,rocks-0-random-1,8,2,1,5.32
1096,rocks-0-random-1,8,2,1,6.105
1096,rocks-0-random-1,8,2,1,10.931
1096,rocks-0-random-1,8,2,1,13.738
1096,rocks-0-random-1,8,2,1,7.797
1096,rocks-0-random-1,8,2,1,7.628
1096,rocks-0-random-1,8,2,1,11.057
1096,rocks-0-random-1,8,2,1,12.297
1096,rocks-0-random-1,8,2,1,10.57
1096,rocks-0-random-1,8,2,1,6.932
1096,rocks-0-random-1,8,2,1,7.623
1097,rocks-0-random-1,8,2,1,26.308
1097,rocks-0-random-1,8,2,1,11.282
1097,rocks-0-random-1,8,2,1,3.774
1097,rocks-0-random-1,8,2,1,4.602
1097,rocks-0-random-1,8,2,1,4.352
1097,rocks-0-random-1,8,2,1,3.79
1097,rocks-0-random-1,8,2,1,4.472
1097,rocks-0-random-1,8,2,1,3.581
1097,rocks-0-random-1,8,2,1,5.154
1097,rocks-0-random-1,8,2,1,4.807
1097,rocks-0-random-1,8,2,1,3.639
1097,rocks-0-random-1,8,2,1,3.484
1098,rocks-0-random-1,8,2,1,22.625
1097,rocks-0-random-1,8,2,1,3.22
1097,rocks-0-random-1,8,2,1,2.857
1098,rocks-0-random-1,8,2,1,10.375
1097,rocks-0-random-1,8,2,1,2.292
1097,rocks-0-random-1,8,2,1,2.493
1098,rocks-0-random-1,8,2,1,7.13
1097,rocks-0-random-1,8,2,1,4.677
1098,rocks-0-random-1,8,2,1,9.542
1098,rocks-0-random-1,8,2,1,5.971
1097,rocks-0-random-1,8,2,1,11.305
1097,rocks-0-random-1,8,2,1,4.217
1097,rocks-0-random-1,8,2,1,3.274
1097,rocks-0-random-1,8,2,1,3.888
1098,rocks-0-random-1,8,2,1,9.49
1097,rocks-0-random-1,8,2,1,4.571
1097,rocks-0-random-1,8,2,1,3.72
1098,rocks-0-random-1,8,2,1,8.33
1098,rocks-0-random-1,8,2,1,10.699
1098,rocks-0-random-1,8,2,1,6.259
1097,rocks-0-random-1,8,2,1,10.661
1097,rocks-0-random-1,8,2,1,2.77
1098,rocks-0-random-1,8,2,1,9.013
1097,rocks-0-random-1,8,2,1,3.779
1097,rocks-0-random-1,8,2,1,3.549
1098,rocks-0-random-1,8,2,1,7.498
1099,rocks-0-random-1,8,2,1,26.496
1098,rocks-0-random-1,8,2,1,8.456
1098,rocks-0-random-1,8,2,1,7.236
1099,rocks-0-random-1,8,2,1,15.224
1098,rocks-0-random-1,8,2,1,5.801
1099,rocks-0-random-1,8,2,1,12.679
1098,rocks-0-random-1,8,2,1,4.07
1098,rocks-0-random-1,8,2,1,12.459
1099,rocks-0-random-1,8,2,1,18.824
1098,rocks-0-random-1,8,2,1,6.508
1099,rocks-0-random-1,8,2,1,8.184
1098,rocks-0-random-1,8,2,1,12.22
1098,rocks-0-random-1,8,2,1,4.604
1098,rocks-0-random-1,8,2,1,5.919
1098,rocks-0-random-1,8,2,1,8.443
1099,rocks-0-random-1,8,2,1,10.247
1099,rocks-0-random-1,8,2,1,7.325
1098,rocks-0-random-1,8,2,1,12.457
1098,rocks-0-random-1,8,2,1,7.298
1099,rocks-0-random-1,8,2,1,13.228
1098,rocks-0-random-1,8,2,1,5.245
1099,rocks-0-random-1,8,2,1,15.272
1098,rocks-0-random-1,8,2,1,12.592
1099,rocks-0-random-1,8,2,1,8.004
1098,rocks-0-random-1,8,2,1,7.47
1098,rocks-0-random-1,8,2,1,5.778
1099,rocks-0-random-1,8,2,1,13.924
1099,rocks-0-random-1,8,2,1,14.829
1099,rocks-0-random-1,8,2,1,11.878
1099,rocks-0-random-1,8,2,1,7.138
1099,rocks-0-random-1,8,2,1,12.505
1099,rocks-0-random-1,8,2,1,9.914
1099,rocks-0-random-1,8,2,1,10.324
1099,rocks-0-random-1,8,2,1,8.655
1099,rocks-0-random-1,8,2,1,10.425
1099,rocks-0-random-1,8,2,1,6.625
1099,rocks-0-random-1,8,2,1,8.674
1099,rocks-0-random-1,8,2,1,11.754
1099,rocks-0-random-1,8,2,1,9.707
1099,rocks-0-random-1,8,2,1,9.938
1099,rocks-0-random-1,8,2,1,10.218
1099,rocks-0-random-1,8,2,1,8.224
1099,rocks-0-random-1,8,2,1,9.948
1104,rocks-0-random-1,8,2,1,16.912
1104,rocks-0-random-1,8,2,1,10.498
1104,rocks-0-random-1,8,2,1,7.799
1104,rocks-0-random-1,8,2,1,6.254
1104,rocks-0-random-1,8,2,1,6.539
1104,rocks-0-random-1,8,2,1,5.534
1104,rocks-0-random-1,8,2,1,5.547
1104,rocks-0-random-1,8,2,1,5.332
1104,rocks-0-random-1,8,2,1,6.105
1104,rocks-0-random-1,8,2,1,5.106
1104,rocks-0-random-1,8,2,1,6.525
1104,rocks-0-random-1,8,2,1,3.293
1104,rocks-0-random-1,8,2,1,5.211
1104,rocks-0-random-1,8,2,1,4.83
1104,rocks-0-random-1,8,2,1,7.183
1104,rocks-0-random-1,8,2,1,5.316
1104,rocks-0-random-1,8,2,1,8.786
1104,rocks-0-random-1,8,2,1,5.816
1104,rocks-0-random-1,8,2,1,6.559
1104,rocks-0-random-1,8,2,1,4.367
1104,rocks-0-random-1,8,2,1,5.249
1104,rocks-0-random-1,8,2,1,5.195
1104,rocks-0-random-1,8,2,1,3.081
1104,rocks-0-random-1,8,2,1,4.033
1104,rocks-0-random-1,8,2,1,3.883
1104,rocks-0-random-1,8,2,1,4.084
1104,rocks-0-random-1,8,2,1,4.69
1105,rocks-0-random-1,8,2,1,4.092
1105,rocks-0-random-1,8,2,1,3.975
1105,rocks-0-random-1,8,2,1,3.131
1105,rocks-0-random-1,8,2,1,2.619
1105,rocks-0-random-1,8,2,1,2.943
1105,rocks-0-random-1,8,2,1,2.455
1105,rocks-0-random-1,8,2,1,1.998
1105,rocks-0-random-1,8,2,1,2.964
1105,rocks-0-random-1,8,2,1,3.655
1105,rocks-0-random-1,8,2,1,2.96
1105,rocks-0-random-1,8,2,1,4.881
1105,rocks-0-random-1,8,2,1,1.852
1105,rocks-0-random-1,8,2,1,2.135
1105,rocks-0-random-1,8,2,1,1.761
1105,rocks-0-random-1,8,2,1,1.924
1105,rocks-0-random-1,8,2,1,1.477
1105,rocks-0-random-1,8,2,1,3.284
1105,rocks-0-random-1,8,2,1,3.056
1105,rocks-0-random-1,8,2,1,2.27
1105,rocks-0-random-1,8,2,1,2.916
1105,rocks-0-random-1,8,2,1,3.444
1105,rocks-0-random-1,8,2,1,2.24
1105,rocks-0-random-1,8,2,1,3.441
1105,rocks-0-random-1,8,2,1,4.26
1105,rocks-0-random-1,8,2,1,3.066
1105,rocks-0-random-1,8,2,1,2.368
1105,rocks-0-random-1,8,2,1,2.529
1106,rocks-0-random-1,8,2,1,13.489
1106,rocks-0-random-1,8,2,1,6.825
1106,rocks-0-random-1,8,2,1,4.544
1106,rocks-0-random-1,8,2,1,4.019
1106,rocks-0-random-1,8,2,1,5.058
1106,rocks-0-random-1,8,2,1,4.539
1106,rocks-0-random-1,8,2,1,7.283
1106,rocks-0-random-1,8,2,1,7.625
1106,rocks-0-random-1,8,2,1,5.774
1106,rocks-0-random-1,8,2,1,5.818
1106,rocks-0-random-1,8,2,1,4.247
1106,rocks-0-random-1,8,2,1,10.69
1106,rocks-0-random-1,8,2,1,5.116
1106,rocks-0-random-1,8,2,1,6.155
1106,rocks-0-random-1,8,2,1,5.065
1106,rocks-0-random-1,8,2,1,3.833
1106,rocks-0-random-1,8,2,1,5.082
1106,rocks-0-random-1,8,2,1,4.161
1106,rocks-0-random-1,8,2,1,5.211
1106,rocks-0-random-1,8,2,1,6.063
1106,rocks-0-random-1,8,2,1,3.857
1106,rocks-0-random-1,8,2,1,4.84
1106,rocks-0-random-1,8,2,1,3.549
1106,rocks-0-random-1,8,2,1,4.918
1106,rocks-0-random-1,8,2,1,3.696
1106,rocks-0-random-1,8,2,1,9.704
1106,rocks-0-random-1,8,2,1,5.63
1108,rocks-0-random-1,8,2,1,283.348
1108,rocks-0-random-1,8,2,1,3.649
1108,rocks-0-random-1,8,2,1,5.376
1108,rocks-0-random-1,8,2,1,12.08
1108,rocks-0-random-1,8,2,1,2.612
1108,rocks-0-random-1,8,2,1,4.674
1108,rocks-0-random-1,8,2,1,6.203
1108,rocks-0-random-1,8,2,1,6.186
1108,rocks-0-random-1,8,2,1,43.273
1108,rocks-0-random-1,8,2,1,2.144
1108,rocks-0-random-1,8,2,1,4.26
1108,rocks-0-random-1,8,2,1,8.168
1108,rocks-0-random-1,8,2,1,3.223
1108,rocks-0-random-1,8,2,1,8.965
1108,rocks-0-random-1,8,2,1,4.383
1108,rocks-0-random-1,8,2,1,2.459
1108,rocks-0-random-1,8,2,1,3.632
1108,rocks-0-random-1,8,2,1,5.388
1108,rocks-0-random-1,8,2,1,15.72
1108,rocks-0-random-1,8,2,1,3.044
1108,rocks-0-random-1,8,2,1,3.738
1108,rocks-0-random-1,8,2,1,4.619
1108,rocks-0-random-1,8,2,1,4.297
1108,rocks-0-random-1,8,2,1,1.795
1108,rocks-0-random-1,8,2,1,7.468
1108,rocks-0-random-1,8,2,1,3.474
1108,rocks-0-random-1,8,2,1,7.398
1107,rocks-0-random-1,8,2,1,555.873
1107,rocks-0-random-1,8,2,1,5.228
1107,rocks-0-random-1,8,2,1,16.233
1107,rocks-0-random-1,8,2,1,5.072
1107,rocks-0-random-1,8,2,1,9.375
1107,rocks-0-random-1,8,2,1,3.184
1107,rocks-0-random-1,8,2,1,1.869
1107,rocks-0-random-1,8,2,1,2.814
1107,rocks-0-random-1,8,2,1,4.062
1107,rocks-0-random-1,8,2,1,2.354
1107,rocks-0-random-1,8,2,1,4.485
1107,rocks-0-random-1,8,2,1,3.893
1107,rocks-0-random-1,8,2,1,2.731
1107,rocks-0-random-1,8,2,1,2.042
1107,rocks-0-random-1,8,2,1,6.77
1107,rocks-0-random-1,8,2,1,5.676
1107,rocks-0-random-1,8,2,1,2.397
1107,rocks-0-random-1,8,2,1,6.901
1107,rocks-0-random-1,8,2,1,2.333
1107,rocks-0-random-1,8,2,1,2.103
1107,rocks-0-random-1,8,2,1,7.107
1107,rocks-0-random-1,8,2,1,2.163
1107,rocks-0-random-1,8,2,1,4.478
1107,rocks-0-random-1,8,2,1,8.632
1107,rocks-0-random-1,8,2,1,5.809
1107,rocks-0-random-1,8,2,1,7.186
1107,rocks-0-random-1,8,2,1,5.626
1111,rocks-0-random-1,8,2,1,33.537
1111,rocks-0-random-1,8,2,1,10.732
1111,rocks-0-random-1,8,2,1,19.593
1111,rocks-0-random-1,8,2,1,5.629
1111,rocks-0-random-1,8,2,1,8.757
1111,rocks-0-random-1,8,2,1,19.74
1111,rocks-0-random-1,8,2,1,7.553
1111,rocks-0-random-1,8,2,1,15.401
1111,rocks-0-random-1,8,2,1,10.387
1111,rocks-0-random-1,8,2,1,7.128
1111,rocks-0-random-1,8,2,1,10.926
1111,rocks-0-random-1,8,2,1,17.479
1111,rocks-0-random-1,8,2,1,7.1
1111,rocks-0-random-1,8,2,1,5.729
1111,rocks-0-random-1,8,2,1,7.022
1111,rocks-0-random-1,8,2,1,9.578
1111,rocks-0-random-1,8,2,1,6.976
1111,rocks-0-random-1,8,2,1,11.464
1111,rocks-0-random-1,8,2,1,8.147
1111,rocks-0-random-1,8,2,1,8.62
1111,rocks-0-random-1,8,2,1,7.13
1111,rocks-0-random-1,8,2,1,5.521
1111,rocks-0-random-1,8,2,1,8.282
1111,rocks-0-random-1,8,2,1,7.133
1111,rocks-0-random-1,8,2,1,4.826
1111,rocks-0-random-1,8,2,1,10.197
1111,rocks-0-random-1,8,2,1,8.936
1113,rocks-0-random-1,8,2,1,6.212
1113,rocks-0-random-1,8,2,1,6.764
1113,rocks-0-random-1,8,2,1,19.48
1113,rocks-0-random-1,8,2,1,18.808
1113,rocks-0-random-1,8,2,1,75.849
1113,rocks-0-random-1,8,2,1,7.288
1114,rocks-0-random-1,8,2,1,43.653
1114,rocks-0-random-1,8,2,1,8.627
1114,rocks-0-random-1,8,2,1,7.758
1114,rocks-0-random-1,8,2,1,18.255
1114,rocks-0-random-1,8,2,1,8.821
1114,rocks-0-random-1,8,2,1,9.822
1114,rocks-0-random-1,8,2,1,6.705
1114,rocks-0-random-1,8,2,1,6.932
1114,rocks-0-random-1,8,2,1,10.896
1114,rocks-0-random-1,8,2,1,7.595
1114,rocks-0-random-1,8,2,1,8.638
1114,rocks-0-random-1,8,2,1,9.037
1114,rocks-0-random-1,8,2,1,6.74
1114,rocks-0-random-1,8,2,1,17.758
1114,rocks-0-random-1,8,2,1,13.68
1114,rocks-0-random-1,8,2,1,6.873
1114,rocks-0-random-1,8,2,1,7.242
1114,rocks-0-random-1,8,2,1,9.941
1114,rocks-0-random-1,8,2,1,8.806
1114,rocks-0-random-1,8,2,1,10.839
1113,rocks-0-random-1,8,2,1,252.446
1114,rocks-0-random-1,8,2,1,7.055
1114,rocks-0-random-1,8,2,1,12.906
1114,rocks-0-random-1,8,2,1,10.228
1113,rocks-0-random-1,8,2,1,34.293
1114,rocks-0-random-1,8,2,1,11.339
1113,rocks-0-random-1,8,2,1,11.141
1114,rocks-0-random-1,8,2,1,13.471
1114,rocks-0-random-1,8,2,1,10.482
1113,rocks-0-random-1,8,2,1,17.676
1114,rocks-0-random-1,8,2,1,7.898
1115,rocks-0-random-1,8,2,1,5.064
1115,rocks-0-random-1,8,2,1,1.965
1115,rocks-0-random-1,8,2,1,2.644
1115,rocks-0-random-1,8,2,1,4.552
1115,rocks-0-random-1,8,2,1,2.293
1115,rocks-0-random-1,8,2,1,2.815
1115,rocks-0-random-1,8,2,1,3.049
1115,rocks-0-random-1,8,2,1,3.486
1115,rocks-0-random-1,8,2,1,2.602
1113,rocks-0-random-1,8,2,1,41.788
1115,rocks-0-random-1,8,2,1,3.145
1115,rocks-0-random-1,8,2,1,4.884
1115,rocks-0-random-1,8,2,1,3.178
1115,rocks-0-random-1,8,2,1,2.9
1115,rocks-0-random-1,8,2,1,1.805
1115,rocks-0-random-1,8,2,1,3.972
1115,rocks-0-random-1,8,2,1,2.337
1115,rocks-0-random-1,8,2,1,1.566
1115,rocks-0-random-1,8,2,1,3.395
1115,rocks-0-random-1,8,2,1,2.146
1115,rocks-0-random-1,8,2,1,2.087
1115,rocks-0-random-1,8,2,1,1.834
1115,rocks-0-random-1,8,2,1,2.316
1115,rocks-0-random-1,8,2,1,2.961
1115,rocks-0-random-1,8,2,1,4.223
1115,rocks-0-random-1,8,2,1,2.17
1115,rocks-0-random-1,8,2,1,6.897
1115,rocks-0-random-1,8,2,1,3.583
1113,rocks-0-random-1,8,2,1,69.157
1113,rocks-0-random-1,8,2,1,46.782
1113,rocks-0-random-1,8,2,1,19.084
1113,rocks-0-random-1,8,2,1,62.003
1113,rocks-0-random-1,8,2,1,39.229
1113,rocks-0-random-1,8,2,1,55.95
1113,rocks-0-random-1,8,2,1,32.884
1113,rocks-0-random-1,8,2,1,17.557
1113,rocks-0-random-1,8,2,1,13.129
1113,rocks-0-random-1,8,2,1,6.66
1113,rocks-0-random-1,8,2,1,11.99
1113,rocks-0-random-1,8,2,1,5.51
1113,rocks-0-random-1,8,2,1,16.78
1113,rocks-0-random-1,8,2,1,13.008
1113,rocks-0-random-1,8,2,1,9.862
1117,rocks-0-random-1,8,2,1,7.876
1113,rocks-0-random-1,8,2,1,6.153
1117,rocks-0-random-1,8,2,1,4.008
1117,rocks-0-random-1,8,2,1,3.296
1117,rocks-0-random-1,8,2,1,2.222
1117,rocks-0-random-1,8,2,1,3.227
1117,rocks-0-random-1,8,2,1,3.814
1117,rocks-0-random-1,8,2,1,2.809
1117,rocks-0-random-1,8,2,1,3.658
1117,rocks-0-random-1,8,2,1,2.332
1117,rocks-0-random-1,8,2,1,6.692
1117,rocks-0-random-1,8,2,1,4.959
1117,rocks-0-random-1,8,2,1,3.364
1117,rocks-0-random-1,8,2,1,5.444
1118,rocks-0-random-1,8,2,1,20.959
1117,rocks-0-random-1,8,2,1,3.152
1118,rocks-0-random-1,8,2,1,5.647
1119,rocks-0-random-1,8,2,1,27.498
1117,rocks-0-random-1,8,2,1,2.933
1118,rocks-0-random-1,8,2,1,6.896
1117,rocks-0-random-1,8,2,1,2.491
1117,rocks-0-random-1,8,2,1,2.68
1119,rocks-0-random-1,8,2,1,10.054
1117,rocks-0-random-1,8,2,1,3.105
1119,rocks-0-random-1,8,2,1,5.278
1117,rocks-0-random-1,8,2,1,3.896
1118,rocks-0-random-1,8,2,1,8.523
1117,rocks-0-random-1,8,2,1,3.796
1119,rocks-0-random-1,8,2,1,5.604
1117,rocks-0-random-1,8,2,1,2.94
1119,rocks-0-random-1,8,2,1,5.514
1118,rocks-0-random-1,8,2,1,6.888
1117,rocks-0-random-1,8,2,1,2.49
1117,rocks-0-random-1,8,2,1,3.136
1119,rocks-0-random-1,8,2,1,5.49
1117,rocks-0-random-1,8,2,1,2.855
1117,rocks-0-random-1,8,2,1,3.686
1117,rocks-0-random-1,8,2,1,3.017
1119,rocks-0-random-1,8,2,1,10.032
1117,rocks-0-random-1,8,2,1,3.143
1118,rocks-0-random-1,8,2,1,14.364
1118,rocks-0-random-1,8,2,1,3.229
1119,rocks-0-random-1,8,2,1,9.487
1118,rocks-0-random-1,8,2,1,8.15
1119,rocks-0-random-1,8,2,1,10.455
1118,rocks-0-random-1,8,2,1,15.417
1119,rocks-0-random-1,8,2,1,13.655
1118,rocks-0-random-1,8,2,1,6.873
1119,rocks-0-random-1,8,2,1,9.969
1119,rocks-0-random-1,8,2,1,7.384
1119,rocks-0-random-1,8,2,1,6.024
1119,rocks-0-random-1,8,2,1,6.565
1118,rocks-0-random-1,8,2,1,26.135
1119,rocks-0-random-1,8,2,1,4.145
1119,rocks-0-random-1,8,2,1,4.411
1118,rocks-0-random-1,8,2,1,13.286
1119,rocks-0-random-1,8,2,1,4.996
1119,rocks-0-random-1,8,2,1,4.643
1118,rocks-0-random-1,8,2,1,4.895
1119,rocks-0-random-1,8,2,1,4.938
1118,rocks-0-random-1,8,2,1,4.468
1119,rocks-0-random-1,8,2,1,6.489
1118,rocks-0-random-1,8,2,1,3.188
1119,rocks-0-random-1,8,2,1,7.524
1119,rocks-0-random-1,8,2,1,5.782
1118,rocks-0-random-1,8,2,1,6.407
1119,rocks-0-random-1,8,2,1,3.076
1118,rocks-0-random-1,8,2,1,8.573
1119,rocks-0-random-1,8,2,1,7.363
1118,rocks-0-random-1,8,2,1,6.649
1118,rocks-0-random-1,8,2,1,5.642
1119,rocks-0-random-1,8,2,1,21.215
1118,rocks-0-random-1,8,2,1,6.721
1118,rocks-0-random-1,8,2,1,5.335
1119,rocks-0-random-1,8,2,1,16.017
1118,rocks-0-random-1,8,2,1,3.783
1119,rocks-0-random-1,8,2,1,5.479
1118,rocks-0-random-1,8,2,1,2.827
1118,rocks-0-random-1,8,2,1,6.163
1118,rocks-0-random-1,8,2,1,2.907
1118,rocks-0-random-1,8,2,1,4.154
1118,rocks-0-random-1,8,2,1,3.51
1120,rocks-0-random-1,8,2,1,8.762
1120,rocks-0-random-1,8,2,1,16.434
1120,rocks-0-random-1,8,2,1,3.65
1120,rocks-0-random-1,8,2,1,5.746
1120,rocks-0-random-1,8,2,1,76.14
1120,rocks-0-random-1,8,2,1,2.945
1120,rocks-0-random-1,8,2,1,2.766
1120,rocks-0-random-1,8,2,1,5.04
1120,rocks-0-random-1,8,2,1,3.431
1120,rocks-0-random-1,8,2,1,3.348
1120,rocks-0-random-1,8,2,1,3.924
1120,rocks-0-random-1,8,2,1,2.933
1120,rocks-0-random-1,8,2,1,2.493
1120,rocks-0-random-1,8,2,1,2.921
1120,rocks-0-random-1,8,2,1,2.547
1120,rocks-0-random-1,8,2,1,2.614
1120,rocks-0-random-1,8,2,1,2.607
1120,rocks-0-random-1,8,2,1,3.42
1120,rocks-0-random-1,8,2,1,2.103
1120,rocks-0-random-1,8,2,1,3.769
1120,rocks-0-random-1,8,2,1,5.117
1120,rocks-0-random-1,8,2,1,2.771
1120,rocks-0-random-1,8,2,1,2.233
1120,rocks-0-random-1,8,2,1,2.504
1120,rocks-0-random-1,8,2,1,3.221
1120,rocks-0-random-1,8,2,1,3.01
1120,rocks-0-random-1,8,2,1,4.037
1121,rocks-0-random-1,8,2,1,412.674
1121,rocks-0-random-1,8,2,1,5.006
1121,rocks-0-random-1,8,2,1,12.068
1121,rocks-0-random-1,8,2,1,6.758
1121,rocks-0-random-1,8,2,1,3.281
1121,rocks-0-random-1,8,2,1,22.958
1121,rocks-0-random-1,8,2,1,23.683
1121,rocks-0-random-1,8,2,1,5.304
1121,rocks-0-random-1,8,2,1,6.359
1121,rocks-0-random-1,8,2,1,12.85
1121,rocks-0-random-1,8,2,1,17.342
1121,rocks-0-random-1,8,2,1,9.012
1121,rocks-0-random-1,8,2,1,6.821
1121,rocks-0-random-1,8,2,1,12.223
1121,rocks-0-random-1,8,2,1,5.412
1121,rocks-0-random-1,8,2,1,20.742
1121,rocks-0-random-1,8,2,1,5.904
1121,rocks-0-random-1,8,2,1,6.204
1121,rocks-0-random-1,8,2,1,11.888
1121,rocks-0-random-1,8,2,1,6.636
1121,rocks-0-random-1,8,2,1,7.448
1121,rocks-0-random-1,8,2,1,9.688
1121,rocks-0-random-1,8,2,1,6.444
1121,rocks-0-random-1,8,2,1,23.132
1121,rocks-0-random-1,8,2,1,16.491
1121,rocks-0-random-1,8,2,1,5.536
1121,rocks-0-random-1,8,2,1,5.047
1122,rocks-0-random-1,8,2,1,6.288
1122,rocks-0-random-1,8,2,1,7.605
1122,rocks-0-random-1,8,2,1,18.59
1122,rocks-0-random-1,8,2,1,6.698
1122,rocks-0-random-1,8,2,1,35.642
1122,rocks-0-random-1,8,2,1,10.609
1122,rocks-0-random-1,8,2,1,14.19
1122,rocks-0-random-1,8,2,1,48.362
1122,rocks-0-random-1,8,2,1,13.048
1122,rocks-0-random-1,8,2,1,9.401
1122,rocks-0-random-1,8,2,1,5.535
1122,rocks-0-random-1,8,2,1,16.749
1122,rocks-0-random-1,8,2,1,9.075
1122,rocks-0-random-1,8,2,1,5.696
1122,rocks-0-random-1,8,2,1,3.313
1122,rocks-0-random-1,8,2,1,10.145
1122,rocks-0-random-1,8,2,1,43.603
1122,rocks-0-random-1,8,2,1,5.113
1122,rocks-0-random-1,8,2,1,4.821
1122,rocks-0-random-1,8,2,1,5.045
1122,rocks-0-random-1,8,2,1,8.64
1122,rocks-0-random-1,8,2,1,47.317
1122,rocks-0-random-1,8,2,1,3.797
1122,rocks-0-random-1,8,2,1,3.972
1122,rocks-0-random-1,8,2,1,5.875
1122,rocks-0-random-1,8,2,1,8.724
1122,rocks-0-random-1,8,2,1,9.937
1123,rocks-0-random-1,8,2,1,34.588
1123,rocks-0-random-1,8,2,1,25.875
1123,rocks-0-random-1,8,2,1,24.004
1124,rocks-0-random-1,8,2,1,81.703
1124,rocks-0-random-1,8,2,1,11.846
1123,rocks-0-random-1,8,2,1,29.362
1124,rocks-0-random-1,8,2,1,33.459
1123,rocks-0-random-1,8,2,1,21.818
1124,rocks-0-random-1,8,2,1,16.101
1125,rocks-0-random-1,8,2,1,74.454
1125,rocks-0-random-1,8,2,1,18.958
1125,rocks-0-random-1,8,2,1,13.626
1123,rocks-0-random-1,8,2,1,26.021
1125,rocks-0-random-1,8,2,1,16.557
1123,rocks-0-random-1,8,2,1,16.792
1124,rocks-0-random-1,8,2,1,72.535
1123,rocks-0-random-1,8,2,1,17.847
1125,rocks-0-random-1,8,2,1,21.689
1123,rocks-0-random-1,8,2,1,11.823
1125,rocks-0-random-1,8,2,1,9.035
1123,rocks-0-random-1,8,2,1,21.598
1125,rocks-0-random-1,8,2,1,20.123
1124,rocks-0-random-1,8,2,1,52.88
1123,rocks-0-random-1,8,2,1,26.438
1125,rocks-0-random-1,8,2,1,18.662
1124,rocks-0-random-1,8,2,1,17.048
1123,rocks-0-random-1,8,2,1,17.878
1125,rocks-0-random-1,8,2,1,13.465
1123,rocks-0-random-1,8,2,1,20.221
1124,rocks-0-random-1,8,2,1,32.559
1124,rocks-0-random-1,8,2,1,14.958
1123,rocks-0-random-1,8,2,1,20.584
1124,rocks-0-random-1,8,2,1,7.771
1124,rocks-0-random-1,8,2,1,7.063
1124,rocks-0-random-1,8,2,1,6.548
1125,rocks-0-random-1,8,2,1,60.112
1124,rocks-0-random-1,8,2,1,5.236
1125,rocks-0-random-1,8,2,1,7.735
1123,rocks-0-random-1,8,2,1,23.833
1124,rocks-0-random-1,8,2,1,6.785
1124,rocks-0-random-1,8,2,1,10.55
1125,rocks-0-random-1,8,2,1,19.459
1123,rocks-0-random-1,8,2,1,20.081
1124,rocks-0-random-1,8,2,1,5.381
1123,rocks-0-random-1,8,2,1,7.841
1125,rocks-0-random-1,8,2,1,8.505
1124,rocks-0-random-1,8,2,1,12.667
1123,rocks-0-random-1,8,2,1,8.29
1125,rocks-0-random-1,8,2,1,13.71
1123,rocks-0-random-1,8,2,1,7.75
1124,rocks-0-random-1,8,2,1,9.535
1123,rocks-0-random-1,8,2,1,5.419
1124,rocks-0-random-1,8,2,1,4.854
1123,rocks-0-random-1,8,2,1,11.285
1123,rocks-0-random-1,8,2,1,8.729
1124,rocks-0-random-1,8,2,1,18.614
1125,rocks-0-random-1,8,2,1,12.007
1123,rocks-0-random-1,8,2,1,13.716
1125,rocks-0-random-1,8,2,1,14.215
1123,rocks-0-random-1,8,2,1,8.144
1125,rocks-0-random-1,8,2,1,9.697
1123,rocks-0-random-1,8,2,1,13.522
1125,rocks-0-random-1,8,2,1,15.384
1123,rocks-0-random-1,8,2,1,8.35
1125,rocks-0-random-1,8,2,1,9.654
1123,rocks-0-random-1,8,2,1,6.651
1125,rocks-0-random-1,8,2,1,10.794
1124,rocks-0-random-1,8,2,1,74.016
1124,rocks-0-random-1,8,2,1,5.098
1125,rocks-0-random-1,8,2,1,17.78
1124,rocks-0-random-1,8,2,1,6.703
1125,rocks-0-random-1,8,2,1,10.08
1125,rocks-0-random-1,8,2,1,8.627
1124,rocks-0-random-1,8,2,1,5.955
1124,rocks-0-random-1,8,2,1,11.449
1124,rocks-0-random-1,8,2,1,5.776
1124,rocks-0-random-1,8,2,1,3.541
1125,rocks-0-random-1,8,2,1,21.615
1125,rocks-0-random-1,8,2,1,11.359
1125,rocks-0-random-1,8,2,1,8.883
1125,rocks-0-random-1,8,2,1,10.165
1126,rocks-0-random-1,8,2,1,35.197
1126,rocks-0-random-1,8,2,1,11.8
1126,rocks-0-random-1,8,2,1,6.863
1126,rocks-0-random-1,8,2,1,21.67
1126,rocks-0-random-1,8,2,1,9.877
1126,rocks-0-random-1,8,2,1,13.719
1126,rocks-0-random-1,8,2,1,13.635
1126,rocks-0-random-1,8,2,1,6.906
1126,rocks-0-random-1,8,2,1,13.911
1126,rocks-0-random-1,8,2,1,9.248
1126,rocks-0-random-1,8,2,1,7.775
1126,rocks-0-random-1,8,2,1,9.088
1126,rocks-0-random-1,8,2,1,11.759
1126,rocks-0-random-1,8,2,1,10.992
1126,rocks-0-random-1,8,2,1,7.375
1126,rocks-0-random-1,8,2,1,8.259
1126,rocks-0-random-1,8,2,1,5.47
1126,rocks-0-random-1,8,2,1,3.65
1126,rocks-0-random-1,8,2,1,9.788
